"Change of possession, USMMA ball on USMMA35, 1st and 10.
                                                        
1st and 20 at USMMA36,"Ian Blankenship rush for 23 yards to the MARITIME41, 1ST DOWN USMMA (J. Snuffer)."
""
1st and 10 at MARITIME41,"Start of 4th quarter, clock 15:00."
1st and 10 at MARITIME41,M. Michaels rush for 9 yards to the MARITIME32 (F. Vano;L. Bailey).
2nd and 1 at MARITIME32,"Ian Blankenship rush for loss of 2 yards to the MARITIME34, fumble by Ian Blankenship recovered by USMMA Matt Strong at MARITIME34."
3rd and 3 at MARITIME34,"Ian Blankenship rush for 17 yards to the MARITIME17, 1ST DOWN USMMA (J. Behr)."
1st and 10 at MARITIME17,Mark Thompson rush for 8 yards to the MARITIME9 (F. Vano;J. Behr).
2nd and 2 at MARITIME09,"Ian Blankenship rush for loss of 1 yard to the MARITIME10, fumble by Ian Blankenship recovered by USMMA Mark Thompson at MARITIME16."
3rd and 9 at MARITIME16,"Ian Blankenship rush for 9 yards to the MARITIME7 (L. Bailey;W. Betencourt), PENALTY USMMA illegal block (Colin Ihlefeld) 12 yards to the MARITIME28, NO PLAY."
3rd and 21 at MARITIME28,"Timeout Merchant Marine, clock 11:25."
3rd and 21 at MARITIME28,Ian Blankenship rush for 13 yards to the MARITIME15 (L. Bailey).
4th and 8 at MARITIME15,"Gavin Gartner field goal attempt from 32 MISSED - wide right, spot at MARITIME20, clock 10:28."
Total,"12 plays , 63 yards Time of Possession: 6:50"
Maritime (N.Y.) at 10:28
1st and 10 at MARITIME20,MARITIME (N.Y.) drive start at 10:28.
1st and 10 at MARITIME20,J. Lynn pass incomplete to M. Cebulski.
2nd and 10 at MARITIME20,H. Williamson rush for 7 yards to the MARITIME27 (Kyle Goolsby).
3rd and 3 at MARITIME27,J. Lynn pass incomplete to V. Vollaro.
4th and 3 at MARITIME27,"J. Gagliardi punt 41 yards to the USMMA32, Joe Vitelli return 13 yards to the USMMA45 (J. Varga;T. Byrne)."
Total,"3 plays , 7 yards Time of Possession: 0:57"
Merchant Marine at 09:31
1st and 10 at USMMA45,MERCHANT MARINE drive start at 09:31.
1st and 10 at USMMA45,Mark Thompson rush for 3 yards to the USMMA48 (S. Hart).
2nd and 7 at USMMA48,"Ian Blankenship rush for 24 yards to the MARITIME28, 1ST DOWN USMMA, out-of-bounds (N. Azzollini;F. Vano)."
1st and 10 at MARITIME28,Jackson Morgan rush for 5 yards to the MARITIME23 (C. Conelley).
2nd and 5 at MARITIME23,"Tyler Reihs rush for 10 yards to the MARITIME13, fumble forced by R. Brando, fumble by Tyler Reihs recovered by USMMA Patrick Hume at MARITIME13, 1ST DOWN USMMA."
1st and 10 at MARITIME13,Ian Blankenship rush for no gain to the MARITIME13 (A. Wierzbicki;S. Hart).
2nd and 10 at MARITIME13,"Matt Restifo rush for 12 yards to the MARITIME1, 1ST DOWN USMMA, out-of-bounds (S. Hart)."
1st and GOAL at MARITIME01,"Ian Blankenship rush for 1 yard to the MARITIME0, TOUCHDOWN, clock 05:22."
1st and GOAL at MARITIME03,Gavin Gartner kick attempt good.
1st and GOAL at USMMA35,"Gavin Gartner kickoff 39 yards to the MARITIME26, H. Williamson return 5 yards to the MARITIME31 (Noah Newburgh)."
Total,"7 plays , 55 yards Time of Possession: 4:09"
Maritime (N.Y.) at 05:18
1st and 10 at MARITIME31,MARITIME (N.Y.) drive start at 05:18.
1st and 10 at MARITIME31,J. Lynn pass incomplete to E. Borchert (Jack Demareski).
2nd and 10 at MARITIME31,T. Alvarez rush for loss of 5 yards to the MARITIME26 (Charles Mustain).
3rd and 15 at MARITIME26,J. Lynn pass incomplete to V. Vollaro.
4th and 15 at MARITIME26,"J. Gagliardi punt 26 yards to the USMMA48, out-of-bounds."
Total,"3 plays , -5 yards Time of Possession: 0:57"
Merchant Marine at 04:21
1st and 10 at USMMA48,MERCHANT MARINE drive start at 04:21.
1st and 10 at USMMA48,Jackson Morgan rush for 1 yard to the USMMA49 (J. Jimenez).
2nd and 9 at USMMA49,M. Michaels rush for 7 yards to the MARITIME44 (S. Hart).
3rd and 2 at MARITIME44,"Ian Blankenship rush for 5 yards to the MARITIME39, 1ST DOWN USMMA (S. Hart)."
1st and 10 at MARITIME39,Matthew Savard rush for 1 yard to the MARITIME38 (R. Brando).
2nd and 9 at MARITIME38,Jackson Morgan rush for 5 yards to the MARITIME33 (C. Conelley).
3rd and 4 at MARITIME33,"Jackson Morgan rush for 4 yards to the MARITIME29, 1ST DOWN USMMA (E. Moore)."
1st and 10 at MARITIME29,"End of game, clock 00:00."
Total,"6 plays , 23 yards Time of Possession: 4:21"
