BU wins the toss and defer. OSU will receive and defend the east
BU ball on BU35.
"Sedwick,Jay kickoff 59 yards to the OSU6, Brown, LD return 14 yards to the OSU20 (Slinker,Trystan)."
Oklahoma State at 15:00
Baylor at 01:15
1st and 10 at BU25,BAYLOR drive start at 01:15.
1st and 10 at BU25,"Brewer,Charlie pass complete to Sneed,R.J. for 5 yards to the BU30 (Sterling, Tre)."
2nd and 5 at BU30,"Hasty,JaMycal rush for 2 yards to the BU32 (Murray, Cameron)."
3rd and 3 at BU32,"Brewer,Charlie pass complete to Hasty,JaMycal for 2 yards to the BU34 (Harvell-Peel, K)."
""
4th and 1 at BU34,"Start of 4th quarter, clock 15:00."
4th and 1 at BU34,"Power,Issac punt 59 yards to the OSU7, downed."
Total,"3 plays , 9 yards Time of Possession: 1:27"
Oklahoma State at 14:48
1st and 10 at OSU07,OKLAHOMA STATE drive start at 14:48.
1st and 10 at OSU07,"Hubbard, Chuba rush for 6 yards to the OSU13, out-of-bounds (Texada,Raleigh)."
2nd and 4 at OSU13,"Sanders,Spencer rush for 6 yards to the OSU19, 1ST DOWN OSU, out-of-bounds."
1st and 10 at OSU19,"Hubbard, Chuba rush for 9 yards to the OSU28 (Woods,J.T.)."
2nd and 1 at OSU28,"Hubbard, Chuba rush for 4 yards to the OSU32, 1ST DOWN OSU (Bernard,Terrel)."
1st and 10 at OSU32,"Brown, LD rush for 68 yards to the BU0, 1ST DOWN OSU, TOUCHDOWN, clock 12:55."
1st and GOAL at BU03,"Ammendola, Matt kick attempt good."
1st and GOAL at OSU35,"McClure, Jake kickoff 65 yards to the BU0, touchback."
Total,"5 plays , 93 yards Time of Possession: 1:53"
Baylor at 12:55
1st and 10 at BU25,BAYLOR drive start at 12:55.
1st and 10 at BU25,"Brewer,Charlie pass complete to Fleeks,Josh for 44 yards to the OSU31, 1ST DOWN BU (Bernard,Jarrick)."
1st and 10 at OSU31,"Brewer,Charlie pass complete to Sneed,R.J. for 4 yards to the OSU27, out-of-bounds."
2nd and 6 at OSU27,"Brewer,Charlie pass incomplete to Mims,Denzel, PENALTY OSU pass interference (Green, A.J.) 12 yards to the OSU15, 1ST DOWN BU, NO PLAY."
1st and 10 at OSU15,"Hasty,JaMycal rush for 2 yards to the OSU13 (Fofana, Amadou)."
2nd and 8 at OSU13,"Brewer,Charlie pass complete to Platt,Chris for loss of 4 yards to the OSU17 (Sterling, Tre)."
3rd and 12 at OSU17,"Brewer,Charlie pass incomplete to Mims,Denzel, PENALTY OSU pass interference (Williams, R.) 15 yards to the OSU2, 1ST DOWN BU, NO PLAY."
